",",datasetName,errorType,percentage,feature,modelName,Accuracy,Auc,Recall,Precision,F1
1492,water_potability.csv,Noisy,0.6,Hardness,DecisionTreeClassifier,0.625,0.5,0.5306,0.4981,0.5138
1493,water_potability.csv,Noisy,0.6,Hardness,MLPClassifier,0.4268,0.5047,0.8612,0.3816,0.5288
1494,water_potability.csv,Noisy,0.6,Hardness,GaussianProcessClassifier,0.6098,0.4988,0.4816,0.4777,0.4797
1495,water_potability.csv,Noisy,0.6,Hardness,SGDClassifier,0.6265,,0.0,0.0,0.0
1496,water_potability.csv,Noisy,0.8,Hardness,LinearDiscriminantAnalysis,0.7104,0.3838,0.5347,0.6329,0.5796
1497,water_potability.csv,Noisy,0.8,Hardness,LogisticRegression,0.7134,0.3808,0.5388,0.6377,0.5841
1498,water_potability.csv,Noisy,0.8,Hardness,RidgeClassifier,0.7134,,0.5347,0.639,0.5822
1499,water_potability.csv,Noisy,0.8,Hardness,GaussianNB,0.7149,0.3794,0.5388,0.6408,0.5854
1500,water_potability.csv,Noisy,0.8,Hardness,QuadraticDiscriminantAnalysis,0.6951,0.399,0.5265,0.6056,0.5633
1501,water_potability.csv,Noisy,0.8,Hardness,ExtraTreesClassifier,0.6921,0.3761,0.4939,0.608,0.545
1502,water_potability.csv,Noisy,0.8,Hardness,GradientBoostingClassifier,0.6951,0.3776,0.5143,0.6087,0.5575
1503,water_potability.csv,Noisy,0.8,Hardness,RandomForestClassifier,0.6997,0.3883,0.5061,0.62,0.5573
1504,water_potability.csv,Noisy,0.8,Hardness,AdaBoostClassifier,0.7088,0.378,0.5306,0.6311,0.5765
1505,water_potability.csv,Noisy,0.8,Hardness,CatBoostClassifier,0.6997,0.3788,0.5143,0.6176,0.5612
1506,water_potability.csv,Noisy,0.8,Hardness,KNeighborsClassifier,0.6189,0.4697,0.449,0.4889,0.4681
1507,water_potability.csv,Noisy,0.8,Hardness,SVC,0.6265,0.5357,0.0,0.0,0.0
1508,water_potability.csv,Noisy,0.8,Hardness,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
1509,water_potability.csv,Noisy,0.8,Hardness,DecisionTreeClassifier,0.5991,0.5,0.4857,0.4648,0.475
1510,water_potability.csv,Noisy,0.8,Hardness,MLPClassifier,0.3979,0.5002,0.8776,0.3707,0.5212
1511,water_potability.csv,Noisy,0.8,Hardness,SGDClassifier,0.3735,,0.9469,0.3683,0.5303
1512,water_potability.csv,Noisy,0.8,Hardness,GaussianProcessClassifier,0.5945,0.4988,0.4694,0.4582,0.4637
1513,water_potability.csv,Noisy,0.2,Solids,LogisticRegression,0.7149,0.3419,0.5061,0.6526,0.5701
1514,water_potability.csv,Noisy,0.2,Solids,RandomForestClassifier,0.6982,0.3921,0.5143,0.6146,0.56
1515,water_potability.csv,Noisy,0.2,Solids,RidgeClassifier,0.7088,,0.4939,0.6436,0.5589
1516,water_potability.csv,Noisy,0.2,Solids,LinearDiscriminantAnalysis,0.7088,0.3452,0.498,0.6421,0.5609
1517,water_potability.csv,Noisy,0.2,Solids,ExtraTreesClassifier,0.7104,0.3343,0.5061,0.6425,0.5662
1518,water_potability.csv,Noisy,0.2,Solids,GaussianNB,0.7226,0.3439,0.5306,0.6599,0.5882
1519,water_potability.csv,Noisy,0.2,Solids,QuadraticDiscriminantAnalysis,0.6997,0.3643,0.502,0.6212,0.5553
1520,water_potability.csv,Noisy,0.2,Solids,CatBoostClassifier,0.6936,0.3499,0.5184,0.6048,0.5582
1521,water_potability.csv,Noisy,0.2,Solids,GradientBoostingClassifier,0.6936,0.3431,0.5224,0.6038,0.5602
1522,water_potability.csv,Noisy,0.2,Solids,AdaBoostClassifier,0.689,0.3648,0.4776,0.6062,0.5342
1523,water_potability.csv,Noisy,0.2,Solids,KNeighborsClassifier,0.5747,0.4362,0.3592,0.419,0.3868
1524,water_potability.csv,Noisy,0.2,Solids,SVC,0.6265,0.5152,0.0,0.0,0.0
1525,water_potability.csv,Noisy,0.2,Solids,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
1526,water_potability.csv,Noisy,0.2,Solids,DecisionTreeClassifier,0.6311,0.5,0.5143,0.506,0.5101
1527,water_potability.csv,Noisy,0.2,Solids,MLPClassifier,0.6189,0.4585,0.0408,0.4,0.0741
1528,water_potability.csv,Noisy,0.2,Solids,SGDClassifier,0.6265,,0.0,0.0,0.0
1529,water_potability.csv,Noisy,0.2,Solids,GaussianProcessClassifier,0.5884,0.4988,0.4694,0.451,0.46
1530,water_potability.csv,Noisy,0.4,Solids,RandomForestClassifier,0.6982,0.3436,0.502,0.6181,0.5541
1531,water_potability.csv,Noisy,0.4,Solids,CatBoostClassifier,0.6814,0.3522,0.4898,0.5882,0.5345
1532,water_potability.csv,Noisy,0.4,Solids,GaussianNB,0.7149,0.3284,0.502,0.6543,0.5681
1533,water_potability.csv,Noisy,0.4,Solids,RidgeClassifier,0.7073,,0.4694,0.6497,0.545
1534,water_potability.csv,Noisy,0.4,Solids,LogisticRegression,0.7119,0.3229,0.4857,0.6538,0.5574
1535,water_potability.csv,Noisy,0.4,Solids,LinearDiscriminantAnalysis,0.7134,0.3262,0.4898,0.6557,0.5607
1536,water_potability.csv,Noisy,0.4,Solids,ExtraTreesClassifier,0.7134,0.3449,0.5061,0.6492,0.5688
1537,water_potability.csv,Noisy,0.4,Solids,QuadraticDiscriminantAnalysis,0.6982,0.3512,0.4898,0.6218,0.5479
1538,water_potability.csv,Noisy,0.4,Solids,GradientBoostingClassifier,0.6951,0.3581,0.4898,0.6154,0.5455
1539,water_potability.csv,Noisy,0.4,Solids,AdaBoostClassifier,0.7058,0.3935,0.5061,0.6327,0.5624
1540,water_potability.csv,Noisy,0.4,Solids,SVC,0.6265,0.4994,0.0,0.0,0.0
1541,water_potability.csv,Noisy,0.4,Solids,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
1542,water_potability.csv,Noisy,0.4,Solids,DecisionTreeClassifier,0.5838,0.5,0.4939,0.4481,0.4699
1543,water_potability.csv,Noisy,0.4,Solids,MLPClassifier,0.6296,0.4464,0.0122,0.75,0.0241
1544,water_potability.csv,Noisy,0.4,Solids,KNeighborsClassifier,0.5808,0.4655,0.3878,0.4318,0.4086
1545,water_potability.csv,Noisy,0.4,Solids,GaussianProcessClassifier,0.5869,0.4988,0.4816,0.4504,0.4655
1546,water_potability.csv,Noisy,0.4,Solids,SGDClassifier,0.6265,,0.0,0.0,0.0
1547,water_potability.csv,Noisy,0.6,Solids,RandomForestClassifier,0.721,0.3597,0.5143,0.6632,0.5793
1548,water_potability.csv,Noisy,0.6,Solids,GaussianNB,0.6997,0.3316,0.4653,0.6333,0.5365
1549,water_potability.csv,Noisy,0.6,Solids,LogisticRegression,0.7088,0.3214,0.4531,0.6607,0.5375
1550,water_potability.csv,Noisy,0.6,Solids,GradientBoostingClassifier,0.6905,0.3425,0.4816,0.6082,0.5376
1551,water_potability.csv,Noisy,0.6,Solids,LinearDiscriminantAnalysis,0.7104,0.3248,0.4612,0.6608,0.5433
1552,water_potability.csv,Noisy,0.6,Solids,RidgeClassifier,0.7073,,0.449,0.6587,0.534
1553,water_potability.csv,Noisy,0.6,Solids,CatBoostClassifier,0.7165,0.3365,0.5265,0.6482,0.5811
1554,water_potability.csv,Noisy,0.6,Solids,ExtraTreesClassifier,0.7149,0.3322,0.4531,0.6768,0.5428
1555,water_potability.csv,Noisy,0.6,Solids,AdaBoostClassifier,0.689,0.4003,0.4735,0.6073,0.5321
1556,water_potability.csv,Noisy,0.6,Solids,QuadraticDiscriminantAnalysis,0.6921,0.348,0.4612,0.6175,0.528
1557,water_potability.csv,Noisy,0.6,Solids,SVC,0.6265,0.5098,0.0,0.0,0.0
1558,water_potability.csv,Noisy,0.6,Solids,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
1559,water_potability.csv,Noisy,0.6,Solids,MLPClassifier,0.4055,0.4968,0.7878,0.3635,0.4974
1560,water_potability.csv,Noisy,0.6,Solids,SGDClassifier,0.6265,,0.0,0.0,0.0
1561,water_potability.csv,Noisy,0.6,Solids,DecisionTreeClassifier,0.628,0.5,0.502,0.502,0.502
1562,water_potability.csv,Noisy,0.6,Solids,KNeighborsClassifier,0.5869,0.479,0.3796,0.4387,0.407
1563,water_potability.csv,Noisy,0.6,Solids,GaussianProcessClassifier,0.5579,0.5,0.4367,0.4131,0.4246
1564,water_potability.csv,Noisy,0.8,Solids,RandomForestClassifier,0.6921,0.3449,0.4449,0.6229,0.519
1565,water_potability.csv,Noisy,0.8,Solids,GaussianNB,0.6921,0.3335,0.4653,0.6162,0.5302
1566,water_potability.csv,Noisy,0.8,Solids,LinearDiscriminantAnalysis,0.6905,0.3277,0.4449,0.6193,0.5178
1567,water_potability.csv,Noisy,0.8,Solids,RidgeClassifier,0.6905,,0.4449,0.6193,0.5178
1568,water_potability.csv,Noisy,0.8,Solids,ExtraTreesClassifier,0.7134,0.3363,0.4408,0.6792,0.5347
1569,water_potability.csv,Noisy,0.8,Solids,QuadraticDiscriminantAnalysis,0.6936,0.3561,0.4694,0.6183,0.5336
1570,water_potability.csv,Noisy,0.8,Solids,LogisticRegression,0.6875,0.3247,0.4367,0.6149,0.5107
1571,water_potability.csv,Noisy,0.8,Solids,CatBoostClassifier,0.7088,0.3395,0.4898,0.6452,0.5568
1572,water_potability.csv,Noisy,0.8,Solids,GradientBoostingClassifier,0.6936,0.3327,0.4694,0.6183,0.5336
1573,water_potability.csv,Noisy,0.8,Solids,AdaBoostClassifier,0.7058,0.3801,0.5184,0.6287,0.5682
1574,water_potability.csv,Noisy,0.8,Solids,SVC,0.6265,0.5116,0.0,0.0,0.0
1575,water_potability.csv,Noisy,0.8,Solids,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
1576,water_potability.csv,Noisy,0.8,Solids,KNeighborsClassifier,0.6067,0.4648,0.4327,0.4711,0.4511
1577,water_potability.csv,Noisy,0.8,Solids,GaussianProcessClassifier,0.5732,0.5,0.4163,0.4268,0.4215
1578,water_potability.csv,Noisy,0.8,Solids,MLPClassifier,0.4055,0.5035,0.7633,0.3603,0.4895
1579,water_potability.csv,Noisy,0.8,Solids,DecisionTreeClassifier,0.6159,0.5,0.5184,0.4866,0.502
1580,water_potability.csv,Noisy,0.8,Solids,SGDClassifier,0.3735,,1.0,0.3735,0.5438
1581,water_potability.csv,Noisy,0.2,Chloramines,ExtraTreesClassifier,0.7073,0.3307,0.4571,0.655,0.5385
1582,water_potability.csv,Noisy,0.2,Chloramines,GradientBoostingClassifier,0.6936,0.337,0.4776,0.6158,0.5379
1583,water_potability.csv,Noisy,0.2,Chloramines,RandomForestClassifier,0.7058,0.3529,0.4531,0.6529,0.5349
1584,water_potability.csv,Noisy,0.2,Chloramines,CatBoostClassifier,0.7088,0.3475,0.5184,0.635,0.5708
1585,water_potability.csv,Noisy,0.2,Chloramines,AdaBoostClassifier,0.7073,0.3743,0.5102,0.6345,0.5656
1586,water_potability.csv,Noisy,0.2,Chloramines,GaussianNB,0.6997,0.3426,0.4816,0.6277,0.545
1587,water_potability.csv,Noisy,0.2,Chloramines,LogisticRegression,0.686,0.3257,0.4367,0.6114,0.5095
1588,water_potability.csv,Noisy,0.2,Chloramines,QuadraticDiscriminantAnalysis,0.6905,0.36,0.4735,0.6105,0.5333
1589,water_potability.csv,Noisy,0.2,Chloramines,RidgeClassifier,0.6905,,0.4367,0.6221,0.5132
1590,water_potability.csv,Noisy,0.2,Chloramines,LinearDiscriminantAnalysis,0.689,0.3278,0.4449,0.6158,0.5166
1591,water_potability.csv,Noisy,0.2,Chloramines,SVC,0.6265,0.5102,0.0,0.0,0.0
1592,water_potability.csv,Noisy,0.2,Chloramines,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
1593,water_potability.csv,Noisy,0.2,Chloramines,SGDClassifier,0.3735,,1.0,0.3735,0.5438
1594,water_potability.csv,Noisy,0.2,Chloramines,DecisionTreeClassifier,0.5838,0.5,0.4898,0.4478,0.4678
1595,water_potability.csv,Noisy,0.2,Chloramines,KNeighborsClassifier,0.6067,0.4666,0.4327,0.4711,0.4511
1596,water_potability.csv,Noisy,0.2,Chloramines,MLPClassifier,0.4131,0.5149,0.6939,0.3542,0.469
1597,water_potability.csv,Noisy,0.2,Chloramines,GaussianProcessClassifier,0.5732,0.5,0.4163,0.4268,0.4215
1598,water_potability.csv,Noisy,0.4,Chloramines,GaussianNB,0.6936,0.3351,0.4735,0.617,0.5358
1599,water_potability.csv,Noisy,0.4,Chloramines,GradientBoostingClassifier,0.7043,0.3264,0.4939,0.6335,0.555
1600,water_potability.csv,Noisy,0.4,Chloramines,RandomForestClassifier,0.7027,0.35,0.4857,0.633,0.5497
1601,water_potability.csv,Noisy,0.4,Chloramines,RidgeClassifier,0.6951,,0.4408,0.6316,0.5192
1602,water_potability.csv,Noisy,0.4,Chloramines,LinearDiscriminantAnalysis,0.6966,0.3271,0.449,0.6322,0.5251
1603,water_potability.csv,Noisy,0.4,Chloramines,LogisticRegression,0.6951,0.3251,0.4408,0.6316,0.5192
1604,water_potability.csv,Noisy,0.4,Chloramines,ExtraTreesClassifier,0.7226,0.3478,0.4857,0.68,0.5667
1605,water_potability.csv,Noisy,0.4,Chloramines,QuadraticDiscriminantAnalysis,0.6905,0.3508,0.4735,0.6105,0.5333
1606,water_potability.csv,Noisy,0.4,Chloramines,AdaBoostClassifier,0.7012,0.3865,0.4816,0.631,0.5463
1607,water_potability.csv,Noisy,0.4,Chloramines,CatBoostClassifier,0.7195,0.3452,0.5265,0.6548,0.5837
1608,water_potability.csv,Noisy,0.4,Chloramines,SVC,0.6265,0.5087,0.0,0.0,0.0
1609,water_potability.csv,Noisy,0.4,Chloramines,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
1610,water_potability.csv,Noisy,0.4,Chloramines,DecisionTreeClassifier,0.6113,0.5,0.5102,0.4808,0.495
1611,water_potability.csv,Noisy,0.4,Chloramines,KNeighborsClassifier,0.6067,0.4642,0.4327,0.4711,0.4511
1612,water_potability.csv,Noisy,0.4,Chloramines,GaussianProcessClassifier,0.5732,0.5,0.4163,0.4268,0.4215
1613,water_potability.csv,Noisy,0.4,Chloramines,MLPClassifier,0.4238,0.5217,0.6694,0.3557,0.4646
1614,water_potability.csv,Noisy,0.4,Chloramines,SGDClassifier,0.6265,,0.0,0.0,0.0
1615,water_potability.csv,Noisy,0.6,Chloramines,LinearDiscriminantAnalysis,0.6997,0.3276,0.4531,0.6379,0.5298
1616,water_potability.csv,Noisy,0.6,Chloramines,LogisticRegression,0.6936,0.3261,0.4449,0.6264,0.5203
1617,water_potability.csv,Noisy,0.6,Chloramines,GaussianNB,0.6951,0.3343,0.4694,0.6216,0.5349
1618,water_potability.csv,Noisy,0.6,Chloramines,ExtraTreesClassifier,0.7149,0.3193,0.4735,0.6667,0.5537
1619,water_potability.csv,Noisy,0.6,Chloramines,RandomForestClassifier,0.718,0.3449,0.4735,0.6744,0.5564
1620,water_potability.csv,Noisy,0.6,Chloramines,RidgeClassifier,0.6982,,0.4408,0.6391,0.5217
1621,water_potability.csv,Noisy,0.6,Chloramines,QuadraticDiscriminantAnalysis,0.6875,0.3418,0.4653,0.6064,0.5266
1622,water_potability.csv,Noisy,0.6,Chloramines,GradientBoostingClassifier,0.6905,0.3144,0.4571,0.6154,0.5246
1623,water_potability.csv,Noisy,0.6,Chloramines,AdaBoostClassifier,0.7088,0.3492,0.5061,0.6392,0.5649
1624,water_potability.csv,Noisy,0.6,Chloramines,CatBoostClassifier,0.7012,0.3402,0.5102,0.6219,0.5605
1625,water_potability.csv,Noisy,0.6,Chloramines,SVC,0.6265,0.5065,0.0,0.0,0.0
1626,water_potability.csv,Noisy,0.6,Chloramines,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
1627,water_potability.csv,Noisy,0.6,Chloramines,DecisionTreeClassifier,0.6082,0.5,0.5306,0.4779,0.5029
1628,water_potability.csv,Noisy,0.6,Chloramines,KNeighborsClassifier,0.6067,0.4653,0.4327,0.4711,0.4511
1629,water_potability.csv,Noisy,0.6,Chloramines,GaussianProcessClassifier,0.5732,0.5,0.4163,0.4268,0.4215
1630,water_potability.csv,Noisy,0.6,Chloramines,MLPClassifier,0.4497,0.5316,0.6367,0.3645,0.4636
1631,water_potability.csv,Noisy,0.6,Chloramines,SGDClassifier,0.6265,,0.0,0.0,0.0
1632,water_potability.csv,Noisy,0.8,Chloramines,ExtraTreesClassifier,0.7058,0.342,0.4571,0.6512,0.5372
1633,water_potability.csv,Noisy,0.8,Chloramines,GaussianNB,0.6936,0.3355,0.4571,0.6222,0.5271
1634,water_potability.csv,Noisy,0.8,Chloramines,LinearDiscriminantAnalysis,0.7043,0.3273,0.449,0.6509,0.5314
1635,water_potability.csv,Noisy,0.8,Chloramines,RidgeClassifier,0.7058,,0.4449,0.6566,0.5304
1636,water_potability.csv,Noisy,0.8,Chloramines,GradientBoostingClassifier,0.7043,0.3236,0.4939,0.6335,0.555
1637,water_potability.csv,Noisy,0.8,Chloramines,LogisticRegression,0.7058,0.3243,0.449,0.6548,0.5327
1638,water_potability.csv,Noisy,0.8,Chloramines,RandomForestClassifier,0.7073,0.3386,0.4898,0.6417,0.5556
1639,water_potability.csv,Noisy,0.8,Chloramines,CatBoostClassifier,0.7027,0.3482,0.5061,0.6263,0.5598
1640,water_potability.csv,Noisy,0.8,Chloramines,AdaBoostClassifier,0.6921,0.3671,0.4939,0.608,0.545
1641,water_potability.csv,Noisy,0.8,Chloramines,QuadraticDiscriminantAnalysis,0.6982,0.3451,0.4735,0.627,0.5395
1642,water_potability.csv,Noisy,0.8,Chloramines,SVC,0.6265,0.5087,0.0,0.0,0.0
1643,water_potability.csv,Noisy,0.8,Chloramines,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
1644,water_potability.csv,Noisy,0.8,Chloramines,DecisionTreeClassifier,0.6052,0.5,0.5061,0.4733,0.4892
1645,water_potability.csv,Noisy,0.8,Chloramines,KNeighborsClassifier,0.6082,0.4653,0.4327,0.4732,0.452
1646,water_potability.csv,Noisy,0.8,Chloramines,MLPClassifier,0.4375,0.5316,0.6531,0.3604,0.4644
1647,water_potability.csv,Noisy,0.8,Chloramines,GaussianProcessClassifier,0.5732,0.5,0.4163,0.4268,0.4215
1648,water_potability.csv,Noisy,0.8,Chloramines,SGDClassifier,0.6265,,0.0,0.0,0.0
1649,water_potability.csv,Noisy,0.2,Sulfate,GaussianNB,0.6966,0.3323,0.4531,0.6307,0.5273
1650,water_potability.csv,Noisy,0.2,Sulfate,LinearDiscriminantAnalysis,0.6951,0.3196,0.4245,0.638,0.5098
1651,water_potability.csv,Noisy,0.2,Sulfate,LogisticRegression,0.6997,0.317,0.4327,0.6463,0.5183
1652,water_potability.csv,Noisy,0.2,Sulfate,RidgeClassifier,0.6951,,0.4204,0.6398,0.5074
1653,water_potability.csv,Noisy,0.2,Sulfate,RandomForestClassifier,0.6966,0.3505,0.4776,0.6223,0.5404
1654,water_potability.csv,Noisy,0.2,Sulfate,GradientBoostingClassifier,0.6936,0.3219,0.4612,0.6209,0.5293
1655,water_potability.csv,Noisy,0.2,Sulfate,AdaBoostClassifier,0.6723,0.3578,0.4449,0.5798,0.5035
1656,water_potability.csv,Noisy,0.2,Sulfate,ExtraTreesClassifier,0.7119,0.3372,0.4531,0.6687,0.5401
1657,water_potability.csv,Noisy,0.2,Sulfate,CatBoostClassifier,0.7043,0.3478,0.5224,0.6244,0.5689
1658,water_potability.csv,Noisy,0.2,Sulfate,QuadraticDiscriminantAnalysis,0.6814,0.3416,0.4531,0.5968,0.5151
1659,water_potability.csv,Noisy,0.2,Sulfate,SVC,0.6265,0.508,0.0,0.0,0.0
1660,water_potability.csv,Noisy,0.2,Sulfate,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
1661,water_potability.csv,Noisy,0.2,Sulfate,DecisionTreeClassifier,0.6265,0.5,0.4898,0.5,0.4948
1662,water_potability.csv,Noisy,0.2,Sulfate,KNeighborsClassifier,0.5945,0.4562,0.4286,0.4545,0.4412
1663,water_potability.csv,Noisy,0.2,Sulfate,MLPClassifier,0.4543,0.5185,0.6245,0.3652,0.4608
1664,water_potability.csv,Noisy,0.2,Sulfate,SGDClassifier,0.5534,,0.2286,0.35,0.2765
1665,water_potability.csv,Noisy,0.2,Sulfate,GaussianProcessClassifier,0.5655,0.4988,0.4163,0.418,0.4172
1666,water_potability.csv,Noisy,0.4,Sulfate,RidgeClassifier,0.6875,,0.4122,0.6235,0.4963
1667,water_potability.csv,Noisy,0.4,Sulfate,LinearDiscriminantAnalysis,0.6905,0.3196,0.4245,0.6265,0.5061
1668,water_potability.csv,Noisy,0.4,Sulfate,LogisticRegression,0.6875,0.3174,0.4041,0.6266,0.4913
1669,water_potability.csv,Noisy,0.4,Sulfate,GaussianNB,0.689,0.3187,0.4449,0.6158,0.5166
1670,water_potability.csv,Noisy,0.4,Sulfate,RandomForestClassifier,0.6951,0.3445,0.4653,0.623,0.5327
1671,water_potability.csv,Noisy,0.4,Sulfate,QuadraticDiscriminantAnalysis,0.6814,0.3388,0.4449,0.5989,0.5105
1672,water_potability.csv,Noisy,0.4,Sulfate,GradientBoostingClassifier,0.7088,0.3341,0.4898,0.6452,0.5568
1673,water_potability.csv,Noisy,0.4,Sulfate,CatBoostClassifier,0.7149,0.3361,0.5306,0.6436,0.5817
1674,water_potability.csv,Noisy,0.4,Sulfate,ExtraTreesClassifier,0.7058,0.3222,0.4612,0.6494,0.5394
1675,water_potability.csv,Noisy,0.4,Sulfate,AdaBoostClassifier,0.7058,0.3485,0.5184,0.6287,0.5682
1676,water_potability.csv,Noisy,0.4,Sulfate,SVC,0.6265,0.5124,0.0,0.0,0.0
1677,water_potability.csv,Noisy,0.4,Sulfate,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
1678,water_potability.csv,Noisy,0.4,Sulfate,KNeighborsClassifier,0.5899,0.4531,0.4041,0.4459,0.424
1679,water_potability.csv,Noisy,0.4,Sulfate,DecisionTreeClassifier,0.6311,0.5,0.5551,0.5056,0.5292
1680,water_potability.csv,Noisy,0.4,Sulfate,GaussianProcessClassifier,0.561,0.4988,0.4082,0.4115,0.4098
1681,water_potability.csv,Noisy,0.4,Sulfate,MLPClassifier,0.4238,0.504,0.7265,0.364,0.485
1682,water_potability.csv,Noisy,0.4,Sulfate,SGDClassifier,0.4741,,0.5469,0.3641,0.4372
1683,water_potability.csv,Noisy,0.6,Sulfate,GaussianNB,0.6814,0.3151,0.4245,0.6047,0.4988
1684,water_potability.csv,Noisy,0.6,Sulfate,LogisticRegression,0.686,0.3166,0.4204,0.6168,0.5
1685,water_potability.csv,Noisy,0.6,Sulfate,RidgeClassifier,0.686,,0.4163,0.6182,0.4976
1686,water_potability.csv,Noisy,0.6,Sulfate,LinearDiscriminantAnalysis,0.6829,0.3188,0.4204,0.6095,0.4976
1687,water_potability.csv,Noisy,0.6,Sulfate,ExtraTreesClassifier,0.7058,0.3277,0.4612,0.6494,0.5394
1688,water_potability.csv,Noisy,0.6,Sulfate,GradientBoostingClassifier,0.686,0.3195,0.4571,0.6054,0.5209
1689,water_potability.csv,Noisy,0.6,Sulfate,QuadraticDiscriminantAnalysis,0.6799,0.3371,0.4286,0.6,0.5
1690,water_potability.csv,Noisy,0.6,Sulfate,RandomForestClassifier,0.6921,0.3467,0.4571,0.6188,0.5258
1691,water_potability.csv,Noisy,0.6,Sulfate,CatBoostClassifier,0.7027,0.3371,0.4939,0.6302,0.5538
1692,water_potability.csv,Noisy,0.6,Sulfate,AdaBoostClassifier,0.7043,0.3465,0.4939,0.6335,0.555
1693,water_potability.csv,Noisy,0.6,Sulfate,SVC,0.6265,0.5126,0.0,0.0,0.0
1694,water_potability.csv,Noisy,0.6,Sulfate,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
1695,water_potability.csv,Noisy,0.6,Sulfate,KNeighborsClassifier,0.593,0.4696,0.4082,0.4505,0.4283
1696,water_potability.csv,Noisy,0.6,Sulfate,DecisionTreeClassifier,0.6159,0.5,0.5306,0.4869,0.5078
1697,water_potability.csv,Noisy,0.6,Sulfate,GaussianProcessClassifier,0.5716,0.4988,0.4327,0.4274,0.43
1698,water_potability.csv,Noisy,0.6,Sulfate,SGDClassifier,0.6265,,0.0,0.0,0.0
1699,water_potability.csv,Noisy,0.6,Sulfate,MLPClassifier,0.4192,0.4989,0.7102,0.3595,0.4774
1700,water_potability.csv,Noisy,0.8,Sulfate,GaussianNB,0.6784,0.3148,0.4163,0.6,0.4916
1701,water_potability.csv,Noisy,0.8,Sulfate,RidgeClassifier,0.6799,,0.4082,0.6061,0.4878
1702,water_potability.csv,Noisy,0.8,Sulfate,LinearDiscriminantAnalysis,0.6799,0.3194,0.4163,0.6036,0.4928
1703,water_potability.csv,Noisy,0.8,Sulfate,LogisticRegression,0.6814,0.3173,0.4163,0.6071,0.4939
1704,water_potability.csv,Noisy,0.8,Sulfate,RandomForestClassifier,0.6936,0.3363,0.4531,0.6236,0.5248
1705,water_potability.csv,Noisy,0.8,Sulfate,ExtraTreesClassifier,0.7134,0.3228,0.4612,0.6686,0.5459
1706,water_potability.csv,Noisy,0.8,Sulfate,QuadraticDiscriminantAnalysis,0.6829,0.342,0.4367,0.6045,0.5071
1707,water_potability.csv,Noisy,0.8,Sulfate,CatBoostClassifier,0.6982,0.3259,0.498,0.6193,0.552
1708,water_potability.csv,Noisy,0.8,Sulfate,AdaBoostClassifier,0.6905,0.3476,0.4653,0.6129,0.529
1709,water_potability.csv,Noisy,0.8,Sulfate,GradientBoostingClassifier,0.6936,0.3252,0.4612,0.6209,0.5293
1710,water_potability.csv,Noisy,0.8,Sulfate,SVC,0.6265,0.5289,0.0,0.0,0.0
1711,water_potability.csv,Noisy,0.8,Sulfate,DummyClassifier,0.6265,0.5,0.0,0.0,0.0
1712,water_potability.csv,Noisy,0.8,Sulfate,DecisionTreeClassifier,0.657,0.5,0.5714,0.5385,0.5545
1713,water_potability.csv,Noisy,0.8,Sulfate,KNeighborsClassifier,0.5945,0.4572,0.3959,0.4512,0.4217
1714,water_potability.csv,Noisy,0.8,Sulfate,MLPClassifier,0.4284,0.4908,0.7143,0.3646,0.4828
1715,water_potability.csv,Noisy,0.8,Sulfate,GaussianProcessClassifier,0.5579,0.4988,0.4327,0.4125,0.4223
1716,water_potability.csv,Noisy,0.8,Sulfate,SGDClassifier,0.6265,,0.0,0.0,0.0
1717,water_potability.csv,Noisy,0.2,Conductivity,GaussianNB,0.6829,0.3151,0.4286,0.6069,0.5024
1718,water_potability.csv,Noisy,0.2,Conductivity,RidgeClassifier,0.6799,,0.3959,0.6101,0.4802
1719,water_potability.csv,Noisy,0.2,Conductivity,LinearDiscriminantAnalysis,0.6799,0.3153,0.4122,0.6048,0.4903
1720,water_potability.csv,Noisy,0.2,Conductivity,LogisticRegression,0.6784,0.313,0.3959,0.6062,0.479
1721,water_potability.csv,Noisy,0.2,Conductivity,RandomForestClassifier,0.7043,0.3179,0.4735,0.6409,0.5446
1722,water_potability.csv,Noisy,0.2,Conductivity,ExtraTreesClassifier,0.7027,0.3282,0.4367,0.6524,0.5232
1723,water_potability.csv,Noisy,0.2,Conductivity,GradientBoostingClassifier,0.689,0.3199,0.4735,0.6073,0.5321
1724,water_potability.csv,Noisy,0.2,Conductivity,QuadraticDiscriminantAnalysis,0.6921,0.3337,0.449,0.6215,0.5213
1725,water_potability.csv,Noisy,0.2,Conductivity,CatBoostClassifier,0.718,0.332,0.5184,0.6546,0.5786
1726,water_potability.csv,Noisy,0.2,Conductivity,AdaBoostClassifier,0.7058,0.3253,0.5184,0.6287,0.5682
1727,water_potability.csv,Noisy,0.2,Conductivity,SVC,0.6265,0.5246,0.0,0.0,0.0
